"lit_prev","crates","cluster","LP","pig_prev"
"6751",0.478339215686275,102,0.2,"ALP",0.45
"6752",0.52773137254902,102,0.2,"ALP",0.5
"6753",0.578129411764706,102,0.2,"ALP",0.55
"6754",0.627325490196078,102,0.2,"ALP",0.6
"6755",0.676719607843137,102,0.2,"ALP",0.65
"6756",0.726329411764706,102,0.2,"ALP",0.7
"6757",0.775621568627451,102,0.2,"ALP",0.75
"6758",0.824925490196078,102,0.2,"ALP",0.8
"6759",0.873986274509804,102,0.2,"ALP",0.85
"6760",0.922101960784314,102,0.2,"ALP",0.9
"6761",0.969180392156863,102,0.2,"ALP",0.95
"6762",1,102,0.2,"ALP",1
"6763",0.0188745098039216,102,0.63,"ALP",0.01
"6764",0.0593058823529412,102,0.63,"ALP",0.05
"6765",0.108523529411765,102,0.63,"ALP",0.1
"6766",0.158682352941176,102,0.63,"ALP",0.15
"6767",0.20893137254902,102,0.63,"ALP",0.2
"6768",0.258541176470588,102,0.63,"ALP",0.25
"6769",0.308276470588235,102,0.63,"ALP",0.3
"6770",0.357929411764706,102,0.63,"ALP",0.35
"6771",0.407998039215686,102,0.63,"ALP",0.4
"6772",0.458256862745098,102,0.63,"ALP",0.45
"6773",0.50766862745098,102,0.63,"ALP",0.5
"6774",0.557558823529412,102,0.63,"ALP",0.55
"6775",0.608123529411765,102,0.63,"ALP",0.6
"6776",0.657121568627451,102,0.63,"ALP",0.65
"6777",0.707196078431373,102,0.63,"ALP",0.7
"6778",0.757086274509804,102,0.63,"ALP",0.75
"6779",0.806572549019608,102,0.63,"ALP",0.8
"6780",0.856705882352941,102,0.63,"ALP",0.85
"6781",0.906333333333333,102,0.63,"ALP",0.9
"6782",0.955562745098039,102,0.63,"ALP",0.95
"6783",1,102,0.63,"ALP",1
"6784",0.0162137254901961,102,0.8,"ALP",0.01
"6785",0.0565862745098039,102,0.8,"ALP",0.05
"6786",0.106152941176471,102,0.8,"ALP",0.1
"6787",0.156464705882353,102,0.8,"ALP",0.15
"6788",0.206239215686275,102,0.8,"ALP",0.2
"6789",0.25586862745098,102,0.8,"ALP",0.25
"6790",0.305607843137255,102,0.8,"ALP",0.3
"6791",0.355825490196078,102,0.8,"ALP",0.35
"6792",0.405711764705882,102,0.8,"ALP",0.4
"6793",0.455470588235294,102,0.8,"ALP",0.45
"6794",0.505160784313725,102,0.8,"ALP",0.5
"6795",0.555003921568627,102,0.8,"ALP",0.55
"6796",0.605127450980392,102,0.8,"ALP",0.6
"6797",0.654950980392157,102,0.8,"ALP",0.65
"6798",0.70481568627451,102,0.8,"ALP",0.7
"6799",0.754782352941176,102,0.8,"ALP",0.75
"6800",0.8046,102,0.8,"ALP",0.8
"6801",0.854378431372549,102,0.8,"ALP",0.85
"6802",0.904182352941176,102,0.8,"ALP",0.9
"6803",0.953666666666667,102,0.8,"ALP",0.95
"6804",1,102,0.8,"ALP",1
"6805",0.0137254901960784,102,1,"ALP",0.01
"6806",0.0549921568627451,102,1,"ALP",0.05
"6807",0.104892156862745,102,1,"ALP",0.1
"6808",0.15503137254902,102,1,"ALP",0.15
"6809",0.20456862745098,102,1,"ALP",0.2
"6810",0.254549019607843,102,1,"ALP",0.25
"6811",0.304429411764706,102,1,"ALP",0.3
"6812",0.3544,102,1,"ALP",0.35
"6813",0.404080392156863,102,1,"ALP",0.4
"6814",0.453676470588235,102,1,"ALP",0.45
"6815",0.503480392156863,102,1,"ALP",0.5
"6816",0.553972549019608,102,1,"ALP",0.55
"6817",0.603213725490196,102,1,"ALP",0.6
"6818",0.653656862745098,102,1,"ALP",0.65
"6819",0.703272549019608,102,1,"ALP",0.7
"6820",0.752888235294118,102,1,"ALP",0.75
"6821",0.803101960784314,102,1,"ALP",0.8
"6822",0.852619607843137,102,1,"ALP",0.85
"6823",0.902739215686274,102,1,"ALP",0.9
"6824",0.95248431372549,102,1,"ALP",0.95
"6825",1,102,1,"ALP",1
"6826",0.00558,10,0.01,"ALP",0.01
"6827",0.04488,10,0.01,"ALP",0.05
"6828",0.13868,10,0.01,"ALP",0.1
"6829",0.26932,10,0.01,"ALP",0.15
"6830",0.40776,10,0.01,"ALP",0.2
"6831",0.5353,10,0.01,"ALP",0.25
"6832",0.6508,10,0.01,"ALP",0.3
"6833",0.7428,10,0.01,"ALP",0.35
"6834",0.81134,10,0.01,"ALP",0.4
"6835",0.86422,10,0.01,"ALP",0.45
"6836",0.90502,10,0.01,"ALP",0.5
"6837",0.93332,10,0.01,"ALP",0.55
"6838",0.95538,10,0.01,"ALP",0.6
"6839",0.96864,10,0.01,"ALP",0.65
"6840",0.98054,10,0.01,"ALP",0.7
"6841",0.98752,10,0.01,"ALP",0.75
"6842",0.99298,10,0.01,"ALP",0.8
"6843",0.9957,10,0.01,"ALP",0.85
"6844",0.99728,10,0.01,"ALP",0.9
"6845",0.99834,10,0.01,"ALP",0.95
"6846",0.99904,10,0.01,"ALP",1
"6847",0.0063,10,0.2,"ALP",0.01
"6848",0.06558,10,0.2,"ALP",0.05
"6849",0.17974,10,0.2,"ALP",0.1
"6850",0.28512,10,0.2,"ALP",0.15
"6851",0.37278,10,0.2,"ALP",0.2
"6852",0.43826,10,0.2,"ALP",0.25
"6853",0.49932,10,0.2,"ALP",0.3
"6854",0.552,10,0.2,"ALP",0.35
"6855",0.60248,10,0.2,"ALP",0.4
"6856",0.6496,10,0.2,"ALP",0.45
"6857",0.6976,10,0.2,"ALP",0.5
"6858",0.74166,10,0.2,"ALP",0.55
"6859",0.78538,10,0.2,"ALP",0.6
"6860",0.83072,10,0.2,"ALP",0.65
"6861",0.87044,10,0.2,"ALP",0.7
"6862",0.90836,10,0.2,"ALP",0.75
"6863",0.94024,10,0.2,"ALP",0.8
"6864",0.97018,10,0.2,"ALP",0.85
"6865",0.98934,10,0.2,"ALP",0.9
"6866",0.99932,10,0.2,"ALP",0.95
"6867",0.99998,10,0.2,"ALP",1
"6868",0.00692,10,0.63,"ALP",0.01
"6869",0.10458,10,0.63,"ALP",0.05
"6870",0.16446,10,0.63,"ALP",0.1
"6871",0.21688,10,0.63,"ALP",0.15
"6872",0.26466,10,0.63,"ALP",0.2
"6873",0.31342,10,0.63,"ALP",0.25
"6874",0.36278,10,0.63,"ALP",0.3
"6875",0.41414,10,0.63,"ALP",0.35
"6876",0.46202,10,0.63,"ALP",0.4
"6877",0.5122,10,0.63,"ALP",0.45
"6878",0.55898,10,0.63,"ALP",0.5
"6879",0.60782,10,0.63,"ALP",0.55
"6880",0.65682,10,0.63,"ALP",0.6
"6881",0.7067,10,0.63,"ALP",0.65
"6882",0.7542,10,0.63,"ALP",0.7
"6883",0.80538,10,0.63,"ALP",0.75
"6884",0.84758,10,0.63,"ALP",0.8
"6885",0.90228,10,0.63,"ALP",0.85
"6886",0.93894,10,0.63,"ALP",0.9
"6887",0.99706,10,0.63,"ALP",0.95
"6888",1,10,0.63,"ALP",1
"6889",0.00726,10,0.8,"ALP",0.01
"6890",0.10528,10,0.8,"ALP",0.05
"6891",0.13946,10,0.8,"ALP",0.1
"6892",0.20002,10,0.8,"ALP",0.15
"6893",0.24044,10,0.8,"ALP",0.2
"6894",0.29606,10,0.8,"ALP",0.25
"6895",0.3404,10,0.8,"ALP",0.3
"6896",0.39566,10,0.8,"ALP",0.35
"6897",0.4406,10,0.8,"ALP",0.4
"6898",0.49302,10,0.8,"ALP",0.45
"6899",0.5388,10,0.8,"ALP",0.5
"6900",0.59286,10,0.8,"ALP",0.55
"6901",0.63618,10,0.8,"ALP",0.6
"6902",0.6905,10,0.8,"ALP",0.65
"6903",0.73436,10,0.8,"ALP",0.7
"6904",0.79122,10,0.8,"ALP",0.75
"6905",0.8299,10,0.8,"ALP",0.8
"6906",0.8912,10,0.8,"ALP",0.85
"6907",0.9195,10,0.8,"ALP",0.9
"6908",0.99556,10,0.8,"ALP",0.95
"6909",1,10,0.8,"ALP",1
"6910",0.00648,10,1,"ALP",0.01
"6911",0.1019,10,1,"ALP",0.05
"6912",0.11654,10,1,"ALP",0.1
"6913",0.19394,10,1,"ALP",0.15
"6914",0.22136,10,1,"ALP",0.2
"6915",0.28862,10,1,"ALP",0.25
"6916",0.32536,10,1,"ALP",0.3
"6917",0.385,10,1,"ALP",0.35
"6918",0.42674,10,1,"ALP",0.4
"6919",0.48224,10,1,"ALP",0.45
"6920",0.52582,10,1,"ALP",0.5
"6921",0.582,10,1,"ALP",0.55
"6922",0.62446,10,1,"ALP",0.6
"6923",0.68146,10,1,"ALP",0.65
"6924",0.72258,10,1,"ALP",0.7
"6925",0.78416,10,1,"ALP",0.75
"6926",0.81818,10,1,"ALP",0.8
"6927",0.88654,10,1,"ALP",0.85
"6928",0.90896,10,1,"ALP",0.9
"6929",0.99424,10,1,"ALP",0.95
"6930",1,10,1,"ALP",1
"6931",0.00597333333333333,30,0.01,"ALP",0.01
"6932",0.0479666666666667,30,0.01,"ALP",0.05
"6933",0.144993333333333,30,0.01,"ALP",0.1
"6934",0.27288,30,0.01,"ALP",0.15
"6935",0.40564,30,0.01,"ALP",0.2
"6936",0.52788,30,0.01,"ALP",0.25
"6937",0.636573333333333,30,0.01,"ALP",0.3
"6938",0.722326666666667,30,0.01,"ALP",0.35
"6939",0.79354,30,0.01,"ALP",0.4
"6940",0.847666666666667,30,0.01,"ALP",0.45
"6941",0.888693333333333,30,0.01,"ALP",0.5
"6942",0.92132,30,0.01,"ALP",0.55
"6943",0.944326666666667,30,0.01,"ALP",0.6
"6944",0.961506666666667,30,0.01,"ALP",0.65
"6945",0.97506,30,0.01,"ALP",0.7
"6946",0.98442,30,0.01,"ALP",0.75
"6947",0.990973333333333,30,0.01,"ALP",0.8
"6948",0.99502,30,0.01,"ALP",0.85
"6949",0.997853333333333,30,0.01,"ALP",0.9
"6950",0.999013333333333,30,0.01,"ALP",0.95
"6951",0.999626666666667,30,0.01,"ALP",1
"6952",0.00944,30,0.2,"ALP",0.01
"6953",0.09228,30,0.2,"ALP",0.05
"6954",0.176746666666667,30,0.2,"ALP",0.1
"6955",0.236826666666667,30,0.2,"ALP",0.15
"6956",0.286146666666667,30,0.2,"ALP",0.2
"6957",0.335693333333333,30,0.2,"ALP",0.25
"6958",0.384633333333333,30,0.2,"ALP",0.3
"6959",0.434906666666667,30,0.2,"ALP",0.35
"6960",0.482513333333333,30,0.2,"ALP",0.4
"6961",0.532813333333333,30,0.2,"ALP",0.45
"6962",0.580686666666667,30,0.2,"ALP",0.5
"6963",0.628773333333333,30,0.2,"ALP",0.55
"6964",0.6773,30,0.2,"ALP",0.6
"6965",0.7254,30,0.2,"ALP",0.65
"6966",0.773166666666667,30,0.2,"ALP",0.7
"6967",0.821446666666667,30,0.2,"ALP",0.75
"6968",0.867906666666667,30,0.2,"ALP",0.8
"6969",0.913706666666667,30,0.2,"ALP",0.85
"6970",0.956393333333333,30,0.2,"ALP",0.9
"6971",0.989186666666667,30,0.2,"ALP",0.95
"6972",0.999993333333333,30,0.2,"ALP",1
"6973",0.01658,30,0.63,"ALP",0.01
"6974",0.0749466666666667,30,0.63,"ALP",0.05
"6975",0.124773333333333,30,0.63,"ALP",0.1
"6976",0.174313333333333,30,0.63,"ALP",0.15
"6977",0.223753333333333,30,0.63,"ALP",0.2
"6978",0.274153333333333,30,0.63,"ALP",0.25
"6979",0.323486666666667,30,0.63,"ALP",0.3
"6980",0.372986666666667,30,0.63,"ALP",0.35
"6981",0.42292,30,0.63,"ALP",0.4
"6982",0.473093333333333,30,0.63,"ALP",0.45
"6983",0.522826666666667,30,0.63,"ALP",0.5
"6984",0.571753333333333,30,0.63,"ALP",0.55
"6985",0.622553333333333,30,0.63,"ALP",0.6
"6986",0.671706666666667,30,0.63,"ALP",0.65
"6987",0.72138,30,0.63,"ALP",0.7
"6988",0.770433333333333,30,0.63,"ALP",0.75
"6989",0.82006,30,0.63,"ALP",0.8
"6990",0.869226666666667,30,0.63,"ALP",0.85
"6991",0.917433333333333,30,0.63,"ALP",0.9
"6992",0.966753333333333,30,0.63,"ALP",0.95
"6993",1,30,0.63,"ALP",1
"6994",0.02126,30,0.8,"ALP",0.01
"6995",0.0689866666666667,30,0.8,"ALP",0.05
"6996",0.116786666666667,30,0.8,"ALP",0.1
"6997",0.167113333333333,30,0.8,"ALP",0.15
"6998",0.215986666666667,30,0.8,"ALP",0.2
"6999",0.266,30,0.8,"ALP",0.25
"7000",0.316493333333333,30,0.8,"ALP",0.3
"7001",0.36674,30,0.8,"ALP",0.35
"7002",0.415966666666667,30,0.8,"ALP",0.4
"7003",0.46522,30,0.8,"ALP",0.45
"7004",0.515,30,0.8,"ALP",0.5
"7005",0.56526,30,0.8,"ALP",0.55
"7006",0.614246666666667,30,0.8,"ALP",0.6
"7007",0.6647,30,0.8,"ALP",0.65
"7008",0.7146,30,0.8,"ALP",0.7
"7009",0.763786666666667,30,0.8,"ALP",0.75
"7010",0.813113333333333,30,0.8,"ALP",0.8
"7011",0.862713333333333,30,0.8,"ALP",0.85
"7012",0.9115,30,0.8,"ALP",0.9
"7013",0.96296,30,0.8,"ALP",0.95
"7014",1,30,0.8,"ALP",1
"7015",0.0278066666666667,30,1,"ALP",0.01
"7016",0.0661333333333333,30,1,"ALP",0.05
"7017",0.11004,30,1,"ALP",0.1
"7018",0.162093333333333,30,1,"ALP",0.15
"7019",0.21108,30,1,"ALP",0.2
"7020",0.26166,30,1,"ALP",0.25
"7021",0.310993333333333,30,1,"ALP",0.3
"7022",0.361326666666667,30,1,"ALP",0.35
"7023",0.410493333333333,30,1,"ALP",0.4
"7024",0.461,30,1,"ALP",0.45
"7025",0.509773333333333,30,1,"ALP",0.5
"7026",0.560086666666667,30,1,"ALP",0.55
"7027",0.609446666666667,30,1,"ALP",0.6
"7028",0.65938,30,1,"ALP",0.65
"7029",0.709606666666667,30,1,"ALP",0.7
"7030",0.759526666666667,30,1,"ALP",0.75
"7031",0.808546666666667,30,1,"ALP",0.8
"7032",0.8591,30,1,"ALP",0.85
"7033",0.907566666666667,30,1,"ALP",0.9
"7034",0.96144,30,1,"ALP",0.95
"7035",1,30,1,"ALP",1
"7036",0.006975,56,0.01,"ALP",0.01
"7037",0.0513714285714286,56,0.01,"ALP",0.05
"7038",0.150607142857143,56,0.01,"ALP",0.1
"7039",0.276757142857143,56,0.01,"ALP",0.15
"7040",0.402067857142857,56,0.01,"ALP",0.2
"7041",0.518471428571429,56,0.01,"ALP",0.25
"7042",0.617307142857143,56,0.01,"ALP",0.3
"7043",0.699525,56,0.01,"ALP",0.35
"7044",0.767828571428571,56,0.01,"ALP",0.4
"7045",0.819957142857143,56,0.01,"ALP",0.45
"7046",0.863264285714286,56,0.01,"ALP",0.5
"7047",0.896975,56,0.01,"ALP",0.55
"7048",0.924382142857143,56,0.01,"ALP",0.6
"7049",0.946214285714286,56,0.01,"ALP",0.65
"7050",0.963692857142857,56,0.01,"ALP",0.7
"7051",0.976632142857143,56,0.01,"ALP",0.75
"7052",0.986142857142857,56,0.01,"ALP",0.8
"7053",0.993057142857143,56,0.01,"ALP",0.85
"7054",0.997385714285714,56,0.01,"ALP",0.9
"7055",0.99905,56,0.01,"ALP",0.95
"7056",0.999760714285714,56,0.01,"ALP",1
"7057",0.0132928571428571,56,0.2,"ALP",0.01
"7058",0.091725,56,0.2,"ALP",0.05
"7059",0.151357142857143,56,0.2,"ALP",0.1
"7060",0.201214285714286,56,0.2,"ALP",0.15
"7061",0.250489285714286,56,0.2,"ALP",0.2
"7062",0.299710714285714,56,0.2,"ALP",0.25
"7063",0.349207142857143,56,0.2,"ALP",0.3
"7064",0.399471428571429,56,0.2,"ALP",0.35
"7065",0.448860714285714,56,0.2,"ALP",0.4
"7066",0.497671428571429,56,0.2,"ALP",0.45
"7067",0.547289285714286,56,0.2,"ALP",0.5
"7068",0.596721428571429,56,0.2,"ALP",0.55
"7069",0.645921428571429,56,0.2,"ALP",0.6
"7070",0.695357142857143,56,0.2,"ALP",0.65
"7071",0.744207142857143,56,0.2,"ALP",0.7
"7072",0.792235714285714,56,0.2,"ALP",0.75
"7073",0.840725,56,0.2,"ALP",0.8
"7074",0.888982142857143,56,0.2,"ALP",0.85
"7075",0.935946428571429,56,0.2,"ALP",0.9
"7076",0.979567857142857,56,0.2,"ALP",0.95
"7077",1,56,0.2,"ALP",1
"7078",0.0216285714285714,56,0.63,"ALP",0.01
"7079",0.0651321428571429,56,0.63,"ALP",0.05
"7080",0.1143,56,0.63,"ALP",0.1
"7081",0.164546428571429,56,0.63,"ALP",0.15
"7082",0.213839285714286,56,0.63,"ALP",0.2
"7083",0.263817857142857,56,0.63,"ALP",0.25
"7084",0.313578571428571,56,0.63,"ALP",0.3
"7085",0.363046428571429,56,0.63,"ALP",0.35
"7086",0.413082142857143,56,0.63,"ALP",0.4
"7087",0.462982142857143,56,0.63,"ALP",0.45
"7088",0.512760714285714,56,0.63,"ALP",0.5
"7089",0.562757142857143,56,0.63,"ALP",0.55
"7090",0.612660714285714,56,0.63,"ALP",0.6
"7091",0.662496428571429,56,0.63,"ALP",0.65
"7092",0.712317857142857,56,0.63,"ALP",0.7
"7093",0.761989285714286,56,0.63,"ALP",0.75
"7094",0.811639285714286,56,0.63,"ALP",0.8
"7095",0.861175,56,0.63,"ALP",0.85
"7096",0.910689285714286,56,0.63,"ALP",0.9
"7097",0.959460714285714,56,0.63,"ALP",0.95
"7098",1,56,0.63,"ALP",1
"7099",0.0213821428571429,56,0.8,"ALP",0.01
"7100",0.0607107142857143,56,0.8,"ALP",0.05
"7101",0.110071428571429,56,0.8,"ALP",0.1
"7102",0.159832142857143,56,0.8,"ALP",0.15
"7103",0.209914285714286,56,0.8,"ALP",0.2
"7104",0.259382142857143,56,0.8,"ALP",0.25
"7105",0.309478571428571,56,0.8,"ALP",0.3
"7106",0.359135714285714,56,0.8,"ALP",0.35
"7107",0.408910714285714,56,0.8,"ALP",0.4
"7108",0.458803571428571,56,0.8,"ALP",0.45
"7109",0.509114285714286,56,0.8,"ALP",0.5
"7110",0.558978571428571,56,0.8,"ALP",0.55
"7111",0.608410714285714,56,0.8,"ALP",0.6
"7112",0.658525,56,0.8,"ALP",0.65
"7113",0.707571428571429,56,0.8,"ALP",0.7
"7114",0.758460714285714,56,0.8,"ALP",0.75
"7115",0.8074,56,0.8,"ALP",0.8
"7116",0.857342857142857,56,0.8,"ALP",0.85
"7117",0.907025,56,0.8,"ALP",0.9
"7118",0.956532142857143,56,0.8,"ALP",0.95
"7119",1,56,0.8,"ALP",1
"7120",0.0201321428571429,56,1,"ALP",0.01
"7121",0.0576821428571429,56,1,"ALP",0.05
"7122",0.107107142857143,56,1,"ALP",0.1
"7123",0.157339285714286,56,1,"ALP",0.15
"7124",0.206907142857143,56,1,"ALP",0.2
"7125",0.256807142857143,56,1,"ALP",0.25
"7126",0.306714285714286,56,1,"ALP",0.3
"7127",0.3563,56,1,"ALP",0.35
"7128",0.406614285714286,56,1,"ALP",0.4
"7129",0.456235714285714,56,1,"ALP",0.45
"7130",0.506317857142857,56,1,"ALP",0.5
"7131",0.555882142857143,56,1,"ALP",0.55
"7132",0.605817857142857,56,1,"ALP",0.6
"7133",0.655507142857143,56,1,"ALP",0.65
"7134",0.705396428571429,56,1,"ALP",0.7
"7135",0.755521428571429,56,1,"ALP",0.75
"7136",0.8053,56,1,"ALP",0.8
"7137",0.854746428571429,56,1,"ALP",0.85
"7138",0.905060714285714,56,1,"ALP",0.9
"7139",0.955046428571429,56,1,"ALP",0.95
"7140",1,56,1,"ALP",1
"7141",0.0073575,80,0.01,"ALP",0.01
"7142",0.05383,80,0.01,"ALP",0.05
"7143",0.1566925,80,0.01,"ALP",0.1
"7144",0.2787225,80,0.01,"ALP",0.15
"7145",0.398615,80,0.01,"ALP",0.2
"7146",0.5063725,80,0.01,"ALP",0.25
"7147",0.5977425,80,0.01,"ALP",0.3
"7148",0.6740275,80,0.01,"ALP",0.35
"7149",0.7387475,80,0.01,"ALP",0.4
"7150",0.7907525,80,0.01,"ALP",0.45
"7151",0.8337175,80,0.01,"ALP",0.5
"7152",0.8720625,80,0.01,"ALP",0.55
"7153",0.90191,80,0.01,"ALP",0.6
"7154",0.92854,80,0.01,"ALP",0.65
"7155",0.94976,80,0.01,"ALP",0.7
"7156",0.96713,80,0.01,"ALP",0.75
"7157",0.980435,80,0.01,"ALP",0.8
"7158",0.9898625,80,0.01,"ALP",0.85
"7159",0.99606,80,0.01,"ALP",0.9
"7160",0.9991175,80,0.01,"ALP",0.95
"7161",0.9998725,80,0.01,"ALP",1
"7162",0.01644,80,0.2,"ALP",0.01
"7163",0.0852175,80,0.2,"ALP",0.05
"7164",0.1373375,80,0.2,"ALP",0.1
"7165",0.1872625,80,0.2,"ALP",0.15
"7166",0.2369925,80,0.2,"ALP",0.2
"7167",0.2867325,80,0.2,"ALP",0.25
"7168",0.336355,80,0.2,"ALP",0.3
"7169",0.3863925,80,0.2,"ALP",0.35
"7170",0.436355,80,0.2,"ALP",0.4
"7171",0.4849175,80,0.2,"ALP",0.45
"7172",0.534665,80,0.2,"ALP",0.5
"7173",0.5842675,80,0.2,"ALP",0.55
"7174",0.63363,80,0.2,"ALP",0.6
"7175",0.6826925,80,0.2,"ALP",0.65
"7176",0.73241,80,0.2,"ALP",0.7
"7177",0.7812925,80,0.2,"ALP",0.75
"7178",0.8301525,80,0.2,"ALP",0.8
"7179",0.878705,80,0.2,"ALP",0.85
"7180",0.9271375,80,0.2,"ALP",0.9
"7181",0.9729575,80,0.2,"ALP",0.95
"7182",1,80,0.2,"ALP",1
"7183",0.0206875,80,0.63,"ALP",0.01
"7184",0.0608175,80,0.63,"ALP",0.05
"7185",0.1110475,80,0.63,"ALP",0.1
"7186",0.1604925,80,0.63,"ALP",0.15
"7187",0.21039,80,0.63,"ALP",0.2
"7188",0.26012,80,0.63,"ALP",0.25
"7189",0.31011,80,0.63,"ALP",0.3
"7190",0.3599925,80,0.63,"ALP",0.35
"7191",0.409605,80,0.63,"ALP",0.4
"7192",0.45963,80,0.63,"ALP",0.45
"7193",0.50955,80,0.63,"ALP",0.5
"7194",0.55943,80,0.63,"ALP",0.55
"7195",0.6092,80,0.63,"ALP",0.6
"7196",0.658605,80,0.63,"ALP",0.65
"7197",0.709095,80,0.63,"ALP",0.7
"7198",0.7589375,80,0.63,"ALP",0.75
"7199",0.8086175,80,0.63,"ALP",0.8
"7200",0.858025,80,0.63,"ALP",0.85
"7201",0.9077225,80,0.63,"ALP",0.9
"7202",0.956965,80,0.63,"ALP",0.95
"7203",1,80,0.63,"ALP",1
"7204",0.0179325,80,0.8,"ALP",0.01
"7205",0.057845,80,0.8,"ALP",0.05
"7206",0.107935,80,0.8,"ALP",0.1
"7207",0.1574625,80,0.8,"ALP",0.15
"7208",0.2072625,80,0.8,"ALP",0.2
"7209",0.25725,80,0.8,"ALP",0.25
"7210",0.3067975,80,0.8,"ALP",0.3
"7211",0.356965,80,0.8,"ALP",0.35
"7212",0.406535,80,0.8,"ALP",0.4
"7213",0.456375,80,0.8,"ALP",0.45
"7214",0.5063075,80,0.8,"ALP",0.5
"7215",0.5566175,80,0.8,"ALP",0.55
"7216",0.60631,80,0.8,"ALP",0.6
"7217",0.6559475,80,0.8,"ALP",0.65
"7218",0.705445,80,0.8,"ALP",0.7
"7219",0.75557,80,0.8,"ALP",0.75
"7220",0.805195,80,0.8,"ALP",0.8
"7221",0.85545,80,0.8,"ALP",0.85
"7222",0.905225,80,0.8,"ALP",0.9
"7223",0.9545875,80,0.8,"ALP",0.95
"7224",1,80,0.8,"ALP",1
"7225",0.0152325,80,1,"ALP",0.01
"7226",0.0557,80,1,"ALP",0.05
"7227",0.1056875,80,1,"ALP",0.1
"7228",0.1556,80,1,"ALP",0.15
"7229",0.20563,80,1,"ALP",0.2
"7230",0.2554125,80,1,"ALP",0.25
"7231",0.3052375,80,1,"ALP",0.3
"7232",0.3545625,80,1,"ALP",0.35
"7233",0.4048725,80,1,"ALP",0.4
"7234",0.4550475,80,1,"ALP",0.45
"7235",0.504535,80,1,"ALP",0.5
"7236",0.554185,80,1,"ALP",0.55
"7237",0.6043675,80,1,"ALP",0.6
"7238",0.653795,80,1,"ALP",0.65
"7239",0.70426,80,1,"ALP",0.7
"7240",0.753825,80,1,"ALP",0.75
"7241",0.803395,80,1,"ALP",0.8
"7242",0.853805,80,1,"ALP",0.85
"7243",0.9033825,80,1,"ALP",0.9
"7244",0.953065,80,1,"ALP",0.95
"7245",1,80,1,"ALP",1
"7246",0.00751764705882353,102,0.01,"ALP",0.01
"7247",0.056343137254902,102,0.01,"ALP",0.05
"7248",0.159770588235294,102,0.01,"ALP",0.1
"7249",0.280052941176471,102,0.01,"ALP",0.15
"7250",0.394354901960784,102,0.01,"ALP",0.2
"7251",0.49326862745098,102,0.01,"ALP",0.25
"7252",0.579160784313726,102,0.01,"ALP",0.3
"7253",0.650990196078431,102,0.01,"ALP",0.35
"7254",0.710209803921569,102,0.01,"ALP",0.4
"7255",0.762398039215686,102,0.01,"ALP",0.45
"7256",0.807937254901961,102,0.01,"ALP",0.5
"7257",0.846264705882353,102,0.01,"ALP",0.55
"7258",0.880564705882353,102,0.01,"ALP",0.6
"7259",0.909192156862745,102,0.01,"ALP",0.65
"7260",0.935398039215686,102,0.01,"ALP",0.7
"7261",0.957052941176471,102,0.01,"ALP",0.75
"7262",0.973923529411765,102,0.01,"ALP",0.8
"7263",0.986366666666667,102,0.01,"ALP",0.85
"7264",0.994662745098039,102,0.01,"ALP",0.9
"7265",0.99888431372549,102,0.01,"ALP",0.95
"7266",0.999858823529412,102,0.01,"ALP",1
"7267",0.0177470588235294,102,0.2,"ALP",0.01
"7268",0.0797117647058824,102,0.2,"ALP",0.05
"7269",0.130396078431373,102,0.2,"ALP",0.1
"7270",0.179835294117647,102,0.2,"ALP",0.15
"7271",0.230096078431373,102,0.2,"ALP",0.2
"7272",0.279211764705882,102,0.2,"ALP",0.25
"7273",0.329303921568627,102,0.2,"ALP",0.3
"7274",0.378937254901961,102,0.2,"ALP",0.35
"7275",0.428909803921569,102,0.2,"ALP",0.4
"7276",0.478339215686275,102,0.2,"ALP",0.45
"7277",0.52773137254902,102,0.2,"ALP",0.5
"7278",0.578129411764706,102,0.2,"ALP",0.55
"7279",0.627325490196078,102,0.2,"ALP",0.6
"7280",0.676719607843137,102,0.2,"ALP",0.65
"7281",0.726329411764706,102,0.2,"ALP",0.7
"7282",0.775621568627451,102,0.2,"ALP",0.75
"7283",0.824925490196078,102,0.2,"ALP",0.8
"7284",0.873986274509804,102,0.2,"ALP",0.85
"7285",0.922101960784314,102,0.2,"ALP",0.9
"7286",0.969180392156863,102,0.2,"ALP",0.95
"7287",1,102,0.2,"ALP",1
"7288",0.0188745098039216,102,0.63,"ALP",0.01
"7289",0.0593058823529412,102,0.63,"ALP",0.05
"7290",0.108523529411765,102,0.63,"ALP",0.1
"7291",0.158682352941176,102,0.63,"ALP",0.15
"7292",0.20893137254902,102,0.63,"ALP",0.2
"7293",0.258541176470588,102,0.63,"ALP",0.25
"7294",0.308276470588235,102,0.63,"ALP",0.3
"7295",0.357929411764706,102,0.63,"ALP",0.35
"7296",0.407998039215686,102,0.63,"ALP",0.4
"7297",0.458256862745098,102,0.63,"ALP",0.45
"7298",0.50766862745098,102,0.63,"ALP",0.5
"7299",0.557558823529412,102,0.63,"ALP",0.55
"7300",0.608123529411765,102,0.63,"ALP",0.6
"7301",0.657121568627451,102,0.63,"ALP",0.65
"7302",0.707196078431373,102,0.63,"ALP",0.7
"7303",0.757086274509804,102,0.63,"ALP",0.75
"7304",0.806572549019608,102,0.63,"ALP",0.8
"7305",0.856705882352941,102,0.63,"ALP",0.85
"7306",0.906333333333333,102,0.63,"ALP",0.9
